"X--Kurve 1::[-I(L1:2), ll1 inductance=0 | I(TK1)]","Y--Kurve 1::[-I(L1:2), ll1 inductance=0 | I(TK1)]",,"X--Kurve 2::[-I(L1:2), ll1 inductance=0.000125 | I(TK1)]","Y--Kurve 2::[-I(L1:2), ll1 inductance=0.000125 | I(TK1)]",,"X--Kurve 3::[-I(L1:2), ll1 inductance=0.00025 | I(TK1)]","Y--Kurve 3::[-I(L1:2), ll1 inductance=0.00025 | I(TK1)]",,"X--Kurve 4::[-I(L1:2), ll1 inductance=0.000375 | I(TK1)]","Y--Kurve 4::[-I(L1:2), ll1 inductance=0.000375 | I(TK1)]",,"X--Kurve 5::[-I(L1:2), ll1 inductance=0.0005 | I(TK1)]","Y--Kurve 5::[-I(L1:2), ll1 inductance=0.0005 | I(TK1)]"
0.0006025,0.909696,,0.0006025,0.900903,,0.0006025,0.845193,,0.0006025,0.820208,,0.0006025,0.806295
0.0006035,0.909909,,0.0006035,0.901357,,0.0006035,0.845532,,0.0006035,0.820466,,0.0006035,0.806501
0.0006045,0.910099,,0.0006045,0.901811,,0.0006045,0.845872,,0.0006045,0.820723,,0.0006045,0.806706
0.000605,0.910187,,0.000605,0.902038,,0.000605,0.846042,,0.000605,0.820852,,0.000605,0.806809
0.0006051,0.910203,,0.0006051,0.902083,,0.0006051,0.846076,,0.0006051,0.820878,,0.0006051,0.80683
0.0006053,0.910236,,0.0006053,0.902174,,0.0006053,0.846144,,0.0006053,0.820929,,0.0006053,0.806871
0.0006057,0.910299,,0.0006057,0.902355,,0.0006057,0.84628,,0.0006057,0.821033,,0.0006057,0.806954
0.0006065,0.910416,,0.0006065,0.902718,,0.0006065,0.846553,,0.0006065,0.821239,,0.0006065,0.807119
0.0006075,0.910543,,0.0006075,0.903171,,0.0006075,0.846894,,0.0006075,0.821498,,0.0006075,0.807326
0.0006085,0.91065,,0.0006085,0.903624,,0.0006085,0.847235,,0.0006085,0.821758,,0.0006085,0.807533
0.0006095,0.910736,,0.0006095,0.904076,,0.0006095,0.847577,,0.0006095,0.822017,,0.0006095,0.807741
0.00061,0.910772,,0.00061,0.904303,,0.00061,0.847748,,0.00061,0.822147,,0.00061,0.807845
0.0006101,0.910779,,0.0006101,0.904348,,0.0006101,0.847782,,0.0006101,0.822173,,0.0006101,0.807866
0.0006103,0.910791,,0.0006103,0.904438,,0.0006103,0.847851,,0.0006103,0.822225,,0.0006103,0.807907
0.0006107,0.910814,,0.0006107,0.904619,,0.0006107,0.847988,,0.0006107,0.822329,,0.0006107,0.807991
0.0006115,0.910851,,0.0006115,0.904981,,0.0006115,0.848262,,0.0006115,0.822538,,0.0006115,0.808157
0.0006125,0.91088,,0.0006125,0.905432,,0.0006125,0.848605,,0.0006125,0.822799,,0.0006125,0.808366
0.0006135,0.910891,,0.0006135,0.905883,,0.0006135,0.848948,,0.0006135,0.82306,,0.0006135,0.808575
0.0006145,0.910883,,0.0006145,0.906334,,0.0006145,0.849291,,0.0006145,0.823322,,0.0006145,0.808785
0.000615,0.910873,,0.000615,0.906559,,0.000615,0.849463,,0.000615,0.823452,,0.000615,0.80889
0.0006151,0.91087,,0.0006151,0.906604,,0.0006151,0.849498,,0.0006151,0.823479,,0.0006151,0.808911
0.0006153,0.910865,,0.0006153,0.906694,,0.0006153,0.849566,,0.0006153,0.823531,,0.0006153,0.808953
0.0006157,0.910851,,0.0006157,0.906874,,0.0006157,0.849704,,0.0006157,0.823636,,0.0006157,0.809037
0.0006165,0.910816,,0.0006165,0.907234,,0.0006165,0.849979,,0.0006165,0.823846,,0.0006165,0.809205
0.0006175,0.910756,,0.0006175,0.907684,,0.0006175,0.850324,,0.0006175,0.824109,,0.0006175,0.809415
0.0006185,0.91068,,0.0006185,0.908133,,0.0006185,0.850668,,0.0006185,0.824372,,0.0006185,0.809626
0.0006195,0.910587,,0.0006195,0.908581,,0.0006195,0.851013,,0.0006195,0.824635,,0.0006195,0.809837
0.00062,0.910535,,0.00062,0.908805,,0.00062,0.851186,,0.00062,0.824767,,0.00062,0.809943
0.0006201,0.910524,,0.0006201,0.90885,,0.0006201,0.85122,,0.0006201,0.824793,,0.0006201,0.809964
0.0006203,0.910501,,0.0006203,0.908939,,0.0006203,0.851289,,0.0006203,0.824846,,0.0006203,0.810006
0.0006207,0.910455,,0.0006207,0.909118,,0.0006207,0.851427,,0.0006207,0.824952,,0.0006207,0.810091
0.0006215,0.910354,,0.0006215,0.909476,,0.0006215,0.851703,,0.0006215,0.825163,,0.0006215,0.810261
0.0006225,0.910214,,0.0006225,0.909923,,0.0006225,0.852049,,0.0006225,0.825427,,0.0006225,0.810473
0.0006235,0.910059,,0.0006235,0.910369,,0.0006235,0.852395,,0.0006235,0.825692,,0.0006235,0.810685
0.0006245,0.909889,,0.0006245,0.910814,,0.0006245,0.852741,,0.0006245,0.825957,,0.0006245,0.810898
0.000625,0.909799,,0.000625,0.911037,,0.000625,0.852914,,0.000625,0.826089,,0.000625,0.811004
0.0006251,0.90978,,0.0006251,0.911081,,0.0006251,0.852948,,0.0006251,0.826116,,0.0006251,0.811026
0.0006253,0.909742,,0.0006253,0.91117,,0.0006253,0.853018,,0.0006253,0.826169,,0.0006253,0.811068
0.0006257,0.909666,,0.0006257,0.911348,,0.0006257,0.853156,,0.0006257,0.826275,,0.0006257,0.811154
0.0006265,0.909506,,0.0006265,0.911703,,0.0006265,0.853433,,0.0006265,0.826488,,0.0006265,0.811324
0.0006275,0.909293,,0.0006275,0.912146,,0.0006275,0.85378,,0.0006275,0.826753,,0.0006275,0.811538
0.0006285,0.909067,,0.0006285,0.912589,,0.0006285,0.854126,,0.0006285,0.82702,,0.0006285,0.811752
0.0006295,0.908828,,0.0006295,0.913031,,0.0006295,0.854473,,0.0006295,0.827286,,0.0006295,0.811966
0.00063,0.908703,,0.00063,0.913251,,0.00063,0.854647,,0.00063,0.827419,,0.00063,0.812073
0.0006301,0.908678,,0.0006301,0.913295,,0.0006301,0.854681,,0.0006301,0.827446,,0.0006301,0.812095
0.0006303,0.908628,,0.0006303,0.913384,,0.0006303,0.854751,,0.0006303,0.827499,,0.0006303,0.812137
0.0006307,0.90853,,0.0006307,0.91356,,0.0006307,0.854889,,0.0006307,0.827606,,0.0006307,0.812223
0.0006315,0.90834,,0.0006315,0.913912,,0.0006315,0.855167,,0.0006315,0.827819,,0.0006315,0.812395
0.0006325,0.908116,,0.0006325,0.914351,,0.0006325,0.855514,,0.0006325,0.828087,,0.0006325,0.81261
0.0006335,0.907906,,0.0006335,0.91479,,0.0006335,0.855861,,0.0006335,0.828354,,0.0006335,0.812825
0.0006345,0.90771,,0.0006345,0.915228,,0.0006345,0.856209,,0.0006345,0.828622,,0.0006345,0.813041
0.000635,0.907617,,0.000635,0.915447,,0.000635,0.856383,,0.000635,0.828756,,0.000635,0.813149
0.0006351,0.907599,,0.0006351,0.91549,,0.0006351,0.856417,,0.0006351,0.828782,,0.0006351,0.81317
0.0006353,0.907563,,0.0006353,0.915578,,0.0006353,0.856487,,0.0006353,0.828836,,0.0006353,0.813213
0.0006357,0.907493,,0.0006357,0.915752,,0.0006357,0.856626,,0.0006357,0.828943,,0.0006357,0.8133
0.0006365,0.907359,,0.0006365,0.916101,,0.0006365,0.856904,,0.0006365,0.829158,,0.0006365,0.813473
0.0006375,0.907203,,0.0006375,0.916537,,0.0006375,0.857252,,0.0006375,0.829426,,0.0006375,0.813689
0.0006385,0.90706,,0.0006385,0.916972,,0.0006385,0.8576,,0.0006385,0.829695,,0.0006385,0.813905
0.0006395,0.90693,,0.0006395,0.917406,,0.0006395,0.857948,,0.0006395,0.829964,,0.0006395,0.814122
0.00064,0.906869,,0.00064,0.917622,,0.00064,0.858122,,0.00064,0.830099,,0.00064,0.814231
0.0006401,0.906858,,0.0006401,0.917666,,0.0006401,0.858157,,0.0006401,0.830126,,0.0006401,0.814253
0.0006403,0.906835,,0.0006403,0.917752,,0.0006403,0.858227,,0.0006403,0.830179,,0.0006403,0.814296
0.0006407,0.90679,,0.0006407,0.917925,,0.0006407,0.858366,,0.0006407,0.830287,,0.0006407,0.814383
0.0006415,0.906707,,0.0006415,0.918271,,0.0006415,0.858645,,0.0006415,0.830503,,0.0006415,0.814557
0.0006425,0.906614,,0.0006425,0.918703,,0.0006425,0.858993,,0.0006425,0.830773,,0.0006425,0.814775
0.0006435,0.906532,,0.0006435,0.919134,,0.0006435,0.859342,,0.0006435,0.831043,,0.0006435,0.814993
0.0006445,0.906463,,0.0006445,0.919564,,0.0006445,0.859691,,0.0006445,0.831313,,0.0006445,0.815211
0.000645,0.906432,,0.000645,0.919779,,0.000645,0.859865,,0.000645,0.831448,,0.000645,0.81532
0.0006451,0.906427,,0.0006451,0.919822,,0.0006451,0.8599,,0.0006451,0.831475,,0.0006451,0.815342
0.0006453,0.906415,,0.0006453,0.919908,,0.0006453,0.85997,,0.0006453,0.83153,,0.0006453,0.815386
0.0006457,0.906395,,0.0006457,0.920079,,0.0006457,0.860109,,0.0006457,0.831638,,0.0006457,0.815473
0.0006465,0.906358,,0.0006465,0.920422,,0.0006465,0.860389,,0.0006465,0.831855,,0.0006465,0.815648
0.0006475,0.906323,,0.0006475,0.92085,,0.0006475,0.860738,,0.0006475,0.832126,,0.0006475,0.815868
0.0006485,0.906298,,0.0006485,0.921278,,0.0006485,0.861087,,0.0006485,0.832397,,0.0006485,0.816087
0.0006495,0.906284,,0.0006495,0.921704,,0.0006495,0.861437,,0.0006495,0.832669,,0.0006495,0.816307
0.00065,0.906282,,0.00065,0.921917,,0.00065,0.861612,,0.00065,0.832805,,0.00065,0.816417
0.0006501,0.906281,,0.0006501,0.92196,,0.0006501,0.861647,,0.0006501,0.832832,,0.0006501,0.816439
0.0006503,0.906281,,0.0006503,0.922045,,0.0006503,0.861717,,0.0006503,0.832887,,0.0006503,0.816483
0.0006507,0.906283,,0.0006507,0.922215,,0.0006507,0.861857,,0.0006507,0.832996,,0.0006507,0.816571
0.0006515,0.906293,,0.0006515,0.922555,,0.0006515,0.862136,,0.0006515,0.833214,,0.0006515,0.816747
0.0006525,0.906319,,0.0006525,0.922979,,0.0006525,0.862487,,0.0006525,0.833486,,0.0006525,0.816968
0.0006535,0.906359,,0.0006535,0.923403,,0.0006535,0.862837,,0.0006535,0.833759,,0.0006535,0.817189
0.0006545,0.906413,,0.0006545,0.923826,,0.0006545,0.863187,,0.0006545,0.834032,,0.0006545,0.81741
0.000655,0.906445,,0.000655,0.924037,,0.000655,0.863362,,0.000655,0.834169,,0.000655,0.817521
0.0006551,0.906452,,0.0006551,0.924079,,0.0006551,0.863398,,0.0006551,0.834197,,0.0006551,0.817543
0.0006553,0.906466,,0.0006553,0.924164,,0.0006553,0.863468,,0.0006553,0.834251,,0.0006553,0.817587
0.0006557,0.906496,,0.0006557,0.924332,,0.0006557,0.863608,,0.0006557,0.834361,,0.0006557,0.817676
0.0006565,0.906562,,0.0006565,0.924669,,0.0006565,0.863889,,0.0006565,0.83458,,0.0006565,0.817854
0.0006575,0.906656,,0.0006575,0.92509,,0.0006575,0.86424,,0.0006575,0.834854,,0.0006575,0.818076
0.0006585,0.906763,,0.0006585,0.925511,,0.0006585,0.864591,,0.0006585,0.835128,,0.0006585,0.818298
0.0006595,0.906884,,0.0006595,0.92593,,0.0006595,0.864942,,0.0006595,0.835403,,0.0006595,0.818521
0.00066,0.906949,,0.00066,0.92614,,0.00066,0.865118,,0.00066,0.835541,,0.00066,0.818633
0.0006601,0.906962,,0.0006601,0.926181,,0.0006601,0.865153,,0.0006601,0.835568,,0.0006601,0.818655
0.0006603,0.906989,,0.0006603,0.926265,,0.0006603,0.865223,,0.0006603,0.835623,,0.0006603,0.8187
0.0006607,0.907045,,0.0006607,0.926433,,0.0006607,0.865364,,0.0006607,0.835733,,0.0006607,0.818789
0.0006615,0.907162,,0.0006615,0.926767,,0.0006615,0.865645,,0.0006615,0.835954,,0.0006615,0.818968
0.0006625,0.90732,,0.0006625,0.927185,,0.0006625,0.865997,,0.0006625,0.83623,,0.0006625,0.819191
0.0006635,0.90749,,0.0006635,0.927602,,0.0006635,0.866349,,0.0006635,0.836506,,0.0006635,0.819415
0.0006645,0.907671,,0.0006645,0.928018,,0.0006645,0.866702,,0.0006645,0.836782,,0.0006645,0.81964
0.000665,0.907766,,0.000665,0.928226,,0.000665,0.866878,,0.000665,0.83692,,0.000665,0.819752
0.0006651,0.907786,,0.0006651,0.928268,,0.0006651,0.866913,,0.0006651,0.836948,,0.0006651,0.819775
0.0006653,0.907825,,0.0006653,0.928351,,0.0006653,0.866984,,0.0006653,0.837003,,0.0006653,0.81982
0.0006657,0.907905,,0.0006657,0.928517,,0.0006657,0.867125,,0.0006657,0.837114,,0.0006657,0.81991
0.0006665,0.90807,,0.0006665,0.928849,,0.0006665,0.867407,,0.0006665,0.837336,,0.0006665,0.82009
0.0006675,0.908286,,0.0006675,0.929263,,0.0006675,0.86776,,0.0006675,0.837613,,0.0006675,0.820315
0.0006685,0.908514,,0.0006685,0.929677,,0.0006685,0.868114,,0.0006685,0.837891,,0.0006685,0.820541
0.0006695,0.908753,,0.0006695,0.930091,,0.0006695,0.868467,,0.0006695,0.838169,,0.0006695,0.820767
0.00067,0.908876,,0.00067,0.930297,,0.00067,0.868644,,0.00067,0.838308,,0.00067,0.82088
0.0006701,0.908901,,0.0006701,0.930338,,0.0006701,0.868679,,0.0006701,0.838336,,0.0006701,0.820903
0.0006703,0.908952,,0.0006703,0.930421,,0.0006703,0.86875,,0.0006703,0.838392,,0.0006703,0.820948
0.0006707,0.909055,,0.0006707,0.930586,,0.0006707,0.868892,,0.0006707,0.838503,,0.0006707,0.821039
0.0006715,0.90927,,0.0006715,0.930916,,0.0006715,0.869175,,0.0006715,0.838726,,0.0006715,0.82122
0.0006725,0.909553,,0.0006725,0.931327,,0.0006725,0.869529,,0.0006725,0.839006,,0.0006725,0.821448
0.0006735,0.909852,,0.0006735,0.931738,,0.0006735,0.869884,,0.0006735,0.839285,,0.0006735,0.821675
0.0006745,0.910168,,0.0006745,0.932149,,0.0006745,0.870239,,0.0006745,0.839565,,0.0006745,0.821903
0.000675,0.910332,,0.000675,0.932354,,0.000675,0.870416,,0.000675,0.839705,,0.000675,0.822017
0.0006751,0.910366,,0.0006751,0.932395,,0.0006751,0.870452,,0.0006751,0.839733,,0.0006751,0.82204
0.0006753,0.910433,,0.0006753,0.932477,,0.0006753,0.870523,,0.0006753,0.839789,,0.0006753,0.822086
0.0006757,0.910569,,0.0006757,0.932641,,0.0006757,0.870665,,0.0006757,0.839901,,0.0006757,0.822177
0.0006765,0.910848,,0.0006765,0.932969,,0.0006765,0.870949,,0.0006765,0.840126,,0.0006765,0.82236
0.0006775,0.911212,,0.0006775,0.933378,,0.0006775,0.871305,,0.0006775,0.840407,,0.0006775,0.822589
0.0006785,0.91159,,0.0006785,0.933787,,0.0006785,0.871661,,0.0006785,0.840688,,0.0006785,0.822818
0.0006795,0.911984,,0.0006795,0.934195,,0.0006795,0.872017,,0.0006795,0.84097,,0.0006795,0.823048
0.00068,0.912187,,0.00068,0.934399,,0.00068,0.872195,,0.00068,0.841111,,0.00068,0.823163
0.0006801,0.912228,,0.0006801,0.934439,,0.0006801,0.872231,,0.0006801,0.841139,,0.0006801,0.823186
0.0006803,0.91231,,0.0006803,0.934521,,0.0006803,0.872302,,0.0006803,0.841196,,0.0006803,0.823232
0.0006807,0.912477,,0.0006807,0.934684,,0.0006807,0.872445,,0.0006807,0.841309,,0.0006807,0.823324
0.0006815,0.912817,,0.0006815,0.93501,,0.0006815,0.87273,,0.0006815,0.841535,,0.0006815,0.823508
0.0006825,0.913255,,0.0006825,0.935417,,0.0006825,0.873087,,0.0006825,0.841818,,0.0006825,0.823739
0.0006835,0.913707,,0.0006835,0.935823,,0.0006835,0.873445,,0.0006835,0.842101,,0.0006835,0.823971
0.0006845,0.914174,,0.0006845,0.93623,,0.0006845,0.873803,,0.0006845,0.842385,,0.0006845,0.824202
0.000685,0.914413,,0.000685,0.936433,,0.000685,0.873982,,0.000685,0.842527,,0.000685,0.824318
0.0006851,0.914461,,0.0006851,0.936473,,0.0006851,0.874018,,0.0006851,0.842556,,0.0006851,0.824342
0.0006853,0.914558,,0.0006853,0.936554,,0.0006853,0.874089,,0.0006853,0.842613,,0.0006853,0.824388
0.0006857,0.914753,,0.0006857,0.936717,,0.0006857,0.874233,,0.0006857,0.842726,,0.0006857,0.824481
0.0006865,0.91515,,0.0006865,0.937041,,0.0006865,0.87452,,0.0006865,0.842954,,0.0006865,0.824667
0.0006875,0.915658,,0.0006875,0.937446,,0.0006875,0.874878,,0.0006875,0.843239,,0.0006875,0.8249
0.0006885,0.916179,,0.0006885,0.937851,,0.0006885,0.875238,,0.0006885,0.843525,,0.0006885,0.825133
0.0006895,0.916714,,0.0006895,0.938256,,0.0006895,0.875597,,0.0006895,0.843811,,0.0006895,0.825367
0.00069,0.916987,,0.00069,0.938458,,0.00069,0.875777,,0.00069,0.843954,,0.00069,0.825484
0.0006901,0.917041,,0.0006901,0.938498,,0.0006901,0.875813,,0.0006901,0.843983,,0.0006901,0.825508
0.0006903,0.917149,,0.0006903,0.938579,,0.0006903,0.875885,,0.0006903,0.84404,,0.0006903,0.825554
0.0006907,0.91736,,0.0006907,0.938741,,0.0006907,0.87603,,0.0006907,0.844155,,0.0006907,0.825648
0.0006915,0.917762,,0.0006915,0.939064,,0.0006915,0.876318,,0.0006915,0.844384,,0.0006915,0.825836
0.0006925,0.918228,,0.0006925,0.939468,,0.0006925,0.876679,,0.0006925,0.844672,,0.0006925,0.826071
0.0006935,0.918655,,0.0006935,0.939871,,0.0006935,0.87704,,0.0006935,0.84496,,0.0006935,0.826306
0.0006945,0.919043,,0.0006945,0.940274,,0.0006945,0.877401,,0.0006945,0.845248,,0.0006945,0.826542
0.000695,0.919222,,0.000695,0.940475,,0.000695,0.877582,,0.000695,0.845392,,0.000695,0.82666
0.0006951,0.919257,,0.0006951,0.940515,,0.0006951,0.877618,,0.0006951,0.845421,,0.0006951,0.826684
0.0006953,0.919325,,0.0006953,0.940596,,0.0006953,0.877691,,0.0006953,0.845479,,0.0006953,0.826731
0.0006957,0.919458,,0.0006957,0.940757,,0.0006957,0.877835,,0.0006957,0.845594,,0.0006957,0.826826
0.0006965,0.919704,,0.0006965,0.941078,,0.0006965,0.878125,,0.0006965,0.845825,,0.0006965,0.827015
0.0006975,0.91998,,0.0006975,0.941479,,0.0006975,0.878487,,0.0006975,0.846115,,0.0006975,0.827252
0.0006985,0.92022,,0.0006985,0.94188,,0.0006985,0.87885,,0.0006985,0.846404,,0.0006985,0.827489
0.0006995,0.920425,,0.0006995,0.942281,,0.0006995,0.879213,,0.0006995,0.846695,,0.0006995,0.827727
0.0007,0.920515,,0.0007,0.942481,,0.0007,0.879394,,0.0007,0.84684,,0.0007,0.827846
0.0007001,0.920532,,0.0007001,0.942521,,0.0007001,0.879431,,0.0007001,0.846869,,0.0007001,0.82787
0.0007003,0.920565,,0.0007003,0.9426,,0.0007003,0.879503,,0.0007003,0.846927,,0.0007003,0.827917
0.0007007,0.920626,,0.0007007,0.94276,,0.0007007,0.879648,,0.0007007,0.847043,,0.0007007,0.828013
0.0007015,0.920733,,0.0007015,0.943079,,0.0007015,0.879939,,0.0007015,0.847276,,0.0007015,0.828203
0.0007025,0.920838,,0.0007025,0.943478,,0.0007025,0.880302,,0.0007025,0.847567,,0.0007025,0.828442
0.0007035,0.92091,,0.0007035,0.943875,,0.0007035,0.880666,,0.0007035,0.847858,,0.0007035,0.828681
0.0007045,0.92095,,0.0007045,0.944272,,0.0007045,0.88103,,0.0007045,0.84815,,0.0007045,0.828921
0.000705,0.920959,,0.000705,0.94447,,0.000705,0.881212,,0.000705,0.848296,,0.000705,0.82904
0.0007051,0.920959,,0.0007051,0.94451,,0.0007051,0.881248,,0.0007051,0.848325,,0.0007051,0.829064
0.0007053,0.92096,,0.0007053,0.944589,,0.0007053,0.881321,,0.0007053,0.848384,,0.0007053,0.829112
0.0007057,0.920958,,0.0007057,0.944747,,0.0007057,0.881466,,0.0007057,0.8485,,0.0007057,0.829208
0.0007065,0.920939,,0.0007065,0.945063,,0.0007065,0.881757,,0.0007065,0.848734,,0.0007065,0.8294
0.0007075,0.920889,,0.0007075,0.945458,,0.0007075,0.882122,,0.0007075,0.849027,,0.0007075,0.82964
0.0007085,0.92081,,0.0007085,0.945851,,0.0007085,0.882486,,0.0007085,0.849319,,0.0007085,0.829881
0.0007095,0.920703,,0.0007095,0.946244,,0.0007095,0.88285,,0.0007095,0.849612,,0.0007095,0.830122
0.00071,0.920638,,0.00071,0.946439,,0.00071,0.883032,,0.00071,0.849759,,0.00071,0.830242
0.0007101,0.920624,,0.0007101,0.946479,,0.0007101,0.883068,,0.0007101,0.849788,,0.0007101,0.830266
0.0007103,0.920596,,0.0007103,0.946557,,0.0007103,0.883141,,0.0007103,0.849847,,0.0007103,0.830314
0.0007107,0.920532,,0.0007107,0.946713,,0.0007107,0.883287,,0.0007107,0.849964,,0.0007107,0.830411
0.0007115,0.920383,,0.0007115,0.947026,,0.0007115,0.883578,,0.0007115,0.850199,,0.0007115,0.830604
0.0007125,0.920157,,0.0007125,0.947415,,0.0007125,0.883942,,0.0007125,0.850493,,0.0007125,0.830846
0.0007135,0.919886,,0.0007135,0.947803,,0.0007135,0.884307,,0.0007135,0.850787,,0.0007135,0.831087
0.0007145,0.919572,,0.0007145,0.94819,,0.0007145,0.884671,,0.0007145,0.85108,,0.0007145,0.831329
0.000715,0.919399,,0.000715,0.948384,,0.000715,0.884853,,0.000715,0.851228,,0.000715,0.83145
0.0007151,0.919363,,0.0007151,0.948422,,0.0007151,0.884889,,0.0007151,0.851257,,0.0007151,0.831475
0.0007153,0.91929,,0.0007153,0.948499,,0.0007153,0.884962,,0.0007153,0.851316,,0.0007153,0.831523
0.0007157,0.919139,,0.0007157,0.948653,,0.0007157,0.885107,,0.0007157,0.851433,,0.0007157,0.83162
0.0007165,0.918818,,0.0007165,0.948961,,0.0007165,0.885399,,0.0007165,0.851669,,0.0007165,0.831814
0.0007175,0.918381,,0.0007175,0.949344,,0.0007175,0.885762,,0.0007175,0.851963,,0.0007175,0.832056
0.0007185,0.917904,,0.0007185,0.949726,,0.0007185,0.886126,,0.0007185,0.852258,,0.0007185,0.832299
0.0007195,0.91739,,0.0007195,0.950107,,0.0007195,0.886489,,0.0007195,0.852552,,0.0007195,0.832542
0.00072,0.917119,,0.00072,0.950297,,0.00072,0.886671,,0.00072,0.852699,,0.00072,0.832663
0.0007201,0.917063,,0.0007201,0.950334,,0.0007201,0.886707,,0.0007201,0.852729,,0.0007201,0.832688
0.0007203,0.916952,,0.0007203,0.95041,,0.0007203,0.88678,,0.0007203,0.852788,,0.0007203,0.832736
0.0007207,0.916724,,0.0007207,0.950561,,0.0007207,0.886925,,0.0007207,0.852906,,0.0007207,0.832833
0.0007215,0.91625,,0.0007215,0.950863,,0.0007215,0.887215,,0.0007215,0.853141,,0.0007215,0.833028
0.0007225,0.915627,,0.0007225,0.951239,,0.0007225,0.887578,,0.0007225,0.853436,,0.0007225,0.833271
0.0007235,0.91497,,0.0007235,0.951614,,0.0007235,0.88794,,0.0007235,0.853731,,0.0007235,0.833515
0.0007245,0.914278,,0.0007245,0.951986,,0.0007245,0.888302,,0.0007245,0.854025,,0.0007245,0.833758
0.000725,0.91392,,0.000725,0.952172,,0.000725,0.888483,,0.000725,0.854173,,0.000725,0.83388
0.0007251,0.913848,,0.0007251,0.952209,,0.0007251,0.88852,,0.0007251,0.854202,,0.0007251,0.833904
0.0007253,0.913702,,0.0007253,0.952283,,0.0007253,0.888592,,0.0007253,0.854261,,0.0007253,0.833953
0.0007257,0.913405,,0.0007257,0.952431,,0.0007257,0.888737,,0.0007257,0.854379,,0.0007257,0.83405
0.0007265,0.912798,,0.0007265,0.952726,,0.0007265,0.889026,,0.0007265,0.854615,,0.0007265,0.834245
0.0007275,0.912011,,0.0007275,0.953094,,0.0007275,0.889387,,0.0007275,0.854909,,0.0007275,0.834489
0.0007285,0.911194,,0.0007285,0.953459,,0.0007285,0.889747,,0.0007285,0.855204,,0.0007285,0.834732
0.0007295,0.910347,,0.0007295,0.953823,,0.0007295,0.890107,,0.0007295,0.855498,,0.0007295,0.834976
0.00073,0.909913,,0.00073,0.954004,,0.00073,0.890287,,0.00073,0.855645,,0.00073,0.835098
0.0007301,0.909826,,0.0007301,0.95404,,0.0007301,0.890323,,0.0007301,0.855675,,0.0007301,0.835122
0.0007303,0.909652,,0.0007303,0.954113,,0.0007303,0.890395,,0.0007303,0.855734,,0.0007303,0.835171
0.0007307,0.909311,,0.0007307,0.954257,,0.0007307,0.890539,,0.0007307,0.855851,,0.0007307,0.835269
0.0007315,0.908649,,0.0007315,0.954544,,0.0007315,0.890826,,0.0007315,0.856087,,0.0007315,0.835464
0.0007325,0.90786,,0.0007325,0.954902,,0.0007325,0.891185,,0.0007325,0.856381,,0.0007325,0.835707
0.0007335,0.907114,,0.0007335,0.955258,,0.0007335,0.891543,,0.0007335,0.856675,,0.0007335,0.835951
0.0007345,0.906411,,0.0007345,0.955612,,0.0007345,0.891901,,0.0007345,0.856969,,0.0007345,0.836195
0.000735,0.906074,,0.000735,0.955788,,0.000735,0.89208,,0.000735,0.857116,,0.000735,0.836317
0.0007351,0.906008,,0.0007351,0.955824,,0.0007351,0.892116,,0.0007351,0.857145,,0.0007351,0.836341
0.0007353,0.905878,,0.0007353,0.955894,,0.0007353,0.892187,,0.0007353,0.857204,,0.0007353,0.83639
0.0007357,0.905621,,0.0007357,0.956034,,0.0007357,0.89233,,0.0007357,0.857321,,0.0007357,0.836488
0.0007365,0.905127,,0.0007365,0.956315,,0.0007365,0.892616,,0.0007365,0.857556,,0.0007365,0.836683
0.0007375,0.904545,,0.0007375,0.956663,,0.0007375,0.892972,,0.0007375,0.85785,,0.0007375,0.836927
0.0007385,0.904004,,0.0007385,0.95701,,0.0007385,0.893328,,0.0007385,0.858144,,0.0007385,0.837171
0.0007395,0.903501,,0.0007395,0.957355,,0.0007395,0.893684,,0.0007395,0.858438,,0.0007395,0.837415
0.00074,0.903264,,0.00074,0.957526,,0.00074,0.893862,,0.00074,0.858584,,0.00074,0.837537
0.0007401,0.903218,,0.0007401,0.957561,,0.0007401,0.893898,,0.0007401,0.858614,,0.0007401,0.837562
0.0007403,0.903127,,0.0007403,0.957629,,0.0007403,0.893969,,0.0007403,0.858673,,0.0007403,0.83761
0.0007407,0.902949,,0.0007407,0.957766,,0.0007407,0.894111,,0.0007407,0.85879,,0.0007407,0.837708
0.0007415,0.902611,,0.0007415,0.958039,,0.0007415,0.894395,,0.0007415,0.859025,,0.0007415,0.837904
0.0007425,0.902222,,0.0007425,0.958379,,0.0007425,0.89475,,0.0007425,0.859319,,0.0007425,0.838148
0.0007435,0.90187,,0.0007435,0.958717,,0.0007435,0.895104,,0.0007435,0.859612,,0.0007435,0.838392
0.0007445,0.901554,,0.0007445,0.959054,,0.0007445,0.895459,,0.0007445,0.859906,,0.0007445,0.838637
0.000745,0.90141,,0.000745,0.959221,,0.000745,0.895636,,0.000745,0.860052,,0.000745,0.838759
0.0007451,0.901383,,0.0007451,0.959255,,0.0007451,0.895671,,0.0007451,0.860082,,0.0007451,0.838784
0.0007453,0.901328,,0.0007453,0.959322,,0.0007453,0.895742,,0.0007453,0.860141,,0.0007453,0.838833
